Yayınlandığı Tarih,Yayınlandığı Gün,Geçerli Olduğu Tarih,Geçerli Olduğu Gün,Kur,Döviz Alış,Döviz Satış
05.04.2019,Cuma,06.04.2019,Cumartesi,PKR,0.03929,0.0398
05.04.2019,Cuma,06.04.2019,Cumartesi,QAR,1.5272,1.5472
05.04.2019,Cuma,07.04.2019,Pazar,USD,5.5923,5.6024
05.04.2019,Cuma,07.04.2019,Pazar,AUD,3.9731,3.9991
05.04.2019,Cuma,07.04.2019,Pazar,DKK,0.83995,0.84407
05.04.2019,Cuma,07.04.2019,Pazar,EUR,6.2797,6.291
05.04.2019,Cuma,07.04.2019,Pazar,GBP,7.3027,7.3407
05.04.2019,Cuma,07.04.2019,Pazar,CHF,5.5785,5.6143
05.04.2019,Cuma,07.04.2019,Pazar,SEK,0.60009,0.6063
05.04.2019,Cuma,07.04.2019,Pazar,CAD,4.1797,4.1986
05.04.2019,Cuma,07.04.2019,Pazar,KWD,18.2578,18.4967
05.04.2019,Cuma,07.04.2019,Pazar,NOK,0.64863,0.65299
05.04.2019,Cuma,07.04.2019,Pazar,SAR,1.4911,1.4938
05.04.2019,Cuma,07.04.2019,Pazar,JPY,4.9947,5.0277
05.04.2019,Cuma,07.04.2019,Pazar,BGN,3.1927,3.2344
05.04.2019,Cuma,07.04.2019,Pazar,RON,1.3144,1.3316
05.04.2019,Cuma,07.04.2019,Pazar,RUB,0.08505,0.08616
05.04.2019,Cuma,07.04.2019,Pazar,IRR,0.01324,0.01341
05.04.2019,Cuma,07.04.2019,Pazar,CNY,0.82778,0.83861
05.04.2019,Cuma,07.04.2019,Pazar,PKR,0.03929,0.0398
05.04.2019,Cuma,07.04.2019,Pazar,QAR,1.5272,1.5472
05.04.2019,Cuma,08.04.2019,Pazartesi,USD,5.5923,5.6024
05.04.2019,Cuma,08.04.2019,Pazartesi,AUD,3.9731,3.9991
05.04.2019,Cuma,08.04.2019,Pazartesi,DKK,0.83995,0.84407
05.04.2019,Cuma,08.04.2019,Pazartesi,EUR,6.2797,6.291
05.04.2019,Cuma,08.04.2019,Pazartesi,GBP,7.3027,7.3407
05.04.2019,Cuma,08.04.2019,Pazartesi,CHF,5.5785,5.6143
05.04.2019,Cuma,08.04.2019,Pazartesi,SEK,0.60009,0.6063
05.04.2019,Cuma,08.04.2019,Pazartesi,CAD,4.1797,4.1986
05.04.2019,Cuma,08.04.2019,Pazartesi,KWD,18.2578,18.4967
05.04.2019,Cuma,08.04.2019,Pazartesi,NOK,0.64863,0.65299
05.04.2019,Cuma,08.04.2019,Pazartesi,SAR,1.4911,1.4938
05.04.2019,Cuma,08.04.2019,Pazartesi,JPY,4.9947,5.0277
05.04.2019,Cuma,08.04.2019,Pazartesi,BGN,3.1927,3.2344
05.04.2019,Cuma,08.04.2019,Pazartesi,RON,1.3144,1.3316
05.04.2019,Cuma,08.04.2019,Pazartesi,RUB,0.08505,0.08616
05.04.2019,Cuma,08.04.2019,Pazartesi,IRR,0.01324,0.01341
05.04.2019,Cuma,08.04.2019,Pazartesi,CNY,0.82778,0.83861
05.04.2019,Cuma,08.04.2019,Pazartesi,PKR,0.03929,0.0398
05.04.2019,Cuma,08.04.2019,Pazartesi,QAR,1.5272,1.5472
08.04.2019,Pazartesi,09.04.2019,Sali,USD,5.6671,5.6774
08.04.2019,Pazartesi,09.04.2019,Sali,AUD,4.0157,4.0419
08.04.2019,Pazartesi,09.04.2019,Sali,DKK,0.85171,0.85589
08.04.2019,Pazartesi,09.04.2019,Sali,EUR,6.3682,6.3796
08.04.2019,Pazartesi,09.04.2019,Sali,GBP,7.3863,7.4248
08.04.2019,Pazartesi,09.04.2019,Sali,CHF,5.6552,5.6915
08.04.2019,Pazartesi,09.04.2019,Sali,SEK,0.60771,0.614
08.04.2019,Pazartesi,09.04.2019,Sali,CAD,4.2307,4.2498
08.04.2019,Pazartesi,09.04.2019,Sali,KWD,18.5051,18.7472
08.04.2019,Pazartesi,09.04.2019,Sali,NOK,0.65884,0.66327
08.04.2019,Pazartesi,09.04.2019,Sali,SAR,1.5111,1.5138
08.04.2019,Pazartesi,09.04.2019,Sali,JPY,5.0727,5.1063
08.04.2019,Pazartesi,09.04.2019,Sali,BGN,3.2377,3.28
08.04.2019,Pazartesi,09.04.2019,Sali,RON,1.3329,1.3503
08.04.2019,Pazartesi,09.04.2019,Sali,RUB,0.08629,0.08741
08.04.2019,Pazartesi,09.04.2019,Sali,IRR,0.01342,0.01359
08.04.2019,Pazartesi,09.04.2019,Sali,CNY,0.83873,0.84971
08.04.2019,Pazartesi,09.04.2019,Sali,PKR,0.0398,0.04033
08.04.2019,Pazartesi,09.04.2019,Sali,QAR,1.5477,1.5679
09.04.2019,Sali,10.04.2019,Carsamba,USD,5.6576,5.6678
09.04.2019,Sali,10.04.2019,Carsamba,AUD,4.0338,4.0601
09.04.2019,Sali,10.04.2019,Carsamba,DKK,0.85299,0.85718
09.04.2019,Sali,10.04.2019,Carsamba,EUR,6.3775,6.389
09.04.2019,Sali,10.04.2019,Carsamba,GBP,7.389,7.4275
09.04.2019,Sali,10.04.2019,Carsamba,CHF,5.6501,5.6864
09.04.2019,Sali,10.04.2019,Carsamba,SEK,0.6092,0.6155
09.04.2019,Sali,10.04.2019,Carsamba,CAD,4.2486,4.2678
09.04.2019,Sali,10.04.2019,Carsamba,KWD,18.4923,18.7343
09.04.2019,Sali,10.04.2019,Carsamba,NOK,0.66129,0.66574
09.04.2019,Sali,10.04.2019,Carsamba,SAR,1.5085,1.5113
09.04.2019,Sali,10.04.2019,Carsamba,JPY,5.0706,5.1042
09.04.2019,Sali,10.04.2019,Carsamba,BGN,3.2423,3.2847
09.04.2019,Sali,10.04.2019,Carsamba,RON,1.334,1.3515
09.04.2019,Sali,10.04.2019,Carsamba,RUB,0.08692,0.08806
09.04.2019,Sali,10.04.2019,Carsamba,IRR,0.01339,0.01357
09.04.2019,Sali,10.04.2019,Carsamba,CNY,0.83815,0.84912
09.04.2019,Sali,10.04.2019,Carsamba,PKR,0.03972,0.04024
09.04.2019,Sali,10.04.2019,Carsamba,QAR,1.5451,1.5654
10.04.2019,Carsamba,11.04.2019,Persembe,USD,5.6727,5.6829
10.04.2019,Carsamba,11.04.2019,Persembe,AUD,4.0458,4.0722
10.04.2019,Carsamba,11.04.2019,Persembe,DKK,0.85529,0.85949
10.04.2019,Carsamba,11.04.2019,Persembe,EUR,6.3946,6.4061
10.04.2019,Carsamba,11.04.2019,Persembe,GBP,7.405,7.4436
10.04.2019,Carsamba,11.04.2019,Persembe,CHF,5.6568,5.6931
10.04.2019,Carsamba,11.04.2019,Persembe,SEK,0.61034,0.61666
10.04.2019,Carsamba,11.04.2019,Persembe,CAD,4.2516,4.2708
10.04.2019,Carsamba,11.04.2019,Persembe,KWD,18.5418,18.7845
10.04.2019,Carsamba,11.04.2019,Persembe,NOK,0.66473,0.6692
10.04.2019,Carsamba,11.04.2019,Persembe,SAR,1.5126,1.5153
10.04.2019,Carsamba,11.04.2019,Persembe,JPY,5.0909,5.1246
10.04.2019,Carsamba,11.04.2019,Persembe,BGN,3.2513,3.2938
10.04.2019,Carsamba,11.04.2019,Persembe,RON,1.3356,1.353
10.04.2019,Carsamba,11.04.2019,Persembe,RUB,0.08718,0.08833
10.04.2019,Carsamba,11.04.2019,Persembe,IRR,0.01343,0.01361
10.04.2019,Carsamba,11.04.2019,Persembe,CNY,0.8399,0.85089
10.04.2019,Carsamba,11.04.2019,Persembe,PKR,0.03983,0.04035
10.04.2019,Carsamba,11.04.2019,Persembe,QAR,1.5492,1.5694
11.04.2019,Persembe,12.04.2019,Cuma,USD,5.7112,5.7215
11.04.2019,Persembe,12.04.2019,Cuma,AUD,4.0783,4.1049
11.04.2019,Persembe,12.04.2019,Cuma,DKK,0.86151,0.86574
11.04.2019,Persembe,12.04.2019,Cuma,EUR,6.441,6.4526
11.04.2019,Persembe,12.04.2019,Cuma,GBP,7.4621,7.501
11.04.2019,Persembe,12.04.2019,Cuma,CHF,5.6874,5.7239
11.04.2019,Persembe,12.04.2019,Cuma,SEK,0.61416,0.62052
11.04.2019,Persembe,12.04.2019,Cuma,CAD,4.2718,4.2911
11.04.2019,Persembe,12.04.2019,Cuma,KWD,18.6749,18.9193
11.04.2019,Persembe,12.04.2019,Cuma,NOK,0.67027,0.67478
11.04.2019,Persembe,12.04.2019,Cuma,SAR,1.5228,1.5256
11.04.2019,Persembe,12.04.2019,Cuma,JPY,5.127,5.1609
11.04.2019,Persembe,12.04.2019,Cuma,BGN,3.2748,3.3177
11.04.2019,Persembe,12.04.2019,Cuma,RON,1.3457,1.3633
11.04.2019,Persembe,12.04.2019,Cuma,RUB,0.0882,0.08935
11.04.2019,Persembe,12.04.2019,Cuma,IRR,0.01352,0.0137
11.04.2019,Persembe,12.04.2019,Cuma,CNY,0.84557,0.85664
11.04.2019,Persembe,12.04.2019,Cuma,PKR,0.04009,0.04062
11.04.2019,Persembe,12.04.2019,Cuma,QAR,1.5597,1.5801
12.04.2019,Cuma,13.04.2019,Cumartesi,USD,5.7827,5.7931
12.04.2019,Cuma,13.04.2019,Cumartesi,AUD,4.1254,4.1523
12.04.2019,Cuma,13.04.2019,Cumartesi,DKK,0.87421,0.87851
12.04.2019,Cuma,13.04.2019,Cumartesi,EUR,6.5359,6.5477
12.04.2019,Cuma,13.04.2019,Cumartesi,GBP,7.547,7.5863
12.04.2019,Cuma,13.04.2019,Cumartesi,CHF,5.7609,5.7979
12.04.2019,Cuma,13.04.2019,Cumartesi,SEK,0.62088,0.62731
12.04.2019,Cuma,13.04.2019,Cumartesi,CAD,4.3274,4.3469
12.04.2019,Cuma,13.04.2019,Cumartesi,KWD,18.9031,19.1504
12.04.2019,Cuma,13.04.2019,Cumartesi,NOK,0.67797,0.68253
12.04.2019,Cuma,13.04.2019,Cumartesi,SAR,1.5419,1.5447
12.04.2019,Cuma,13.04.2019,Cumartesi,JPY,5.1546,5.1888
12.04.2019,Cuma,13.04.2019,Cumartesi,BGN,3.3229,3.3664
12.04.2019,Cuma,13.04.2019,Cumartesi,RON,1.3656,1.3835
12.04.2019,Cuma,13.04.2019,Cumartesi,RUB,0.0893,0.09047
12.04.2019,Cuma,13.04.2019,Cumartesi,IRR,0.01369,0.01387
12.04.2019,Cuma,13.04.2019,Cumartesi,CNY,0.85669,0.86789
12.04.2019,Cuma,13.04.2019,Cumartesi,PKR,0.04059,0.04112
12.04.2019,Cuma,13.04.2019,Cumartesi,QAR,1.5792,1.5999
12.04.2019,Cuma,14.04.2019,Pazar,USD,5.7827,5.7931
12.04.2019,Cuma,14.04.2019,Pazar,AUD,4.1254,4.1523
12.04.2019,Cuma,14.04.2019,Pazar,DKK,0.87421,0.87851
12.04.2019,Cuma,14.04.2019,Pazar,EUR,6.5359,6.5477
12.04.2019,Cuma,14.04.2019,Pazar,GBP,7.547,7.5863
12.04.2019,Cuma,14.04.2019,Pazar,CHF,5.7609,5.7979
12.04.2019,Cuma,14.04.2019,Pazar,SEK,0.62088,0.62731
12.04.2019,Cuma,14.04.2019,Pazar,CAD,4.3274,4.3469
12.04.2019,Cuma,14.04.2019,Pazar,KWD,18.9031,19.1504
12.04.2019,Cuma,14.04.2019,Pazar,NOK,0.67797,0.68253
12.04.2019,Cuma,14.04.2019,Pazar,SAR,1.5419,1.5447
12.04.2019,Cuma,14.04.2019,Pazar,JPY,5.1546,5.1888
12.04.2019,Cuma,14.04.2019,Pazar,BGN,3.3229,3.3664
12.04.2019,Cuma,14.04.2019,Pazar,RON,1.3656,1.3835
12.04.2019,Cuma,14.04.2019,Pazar,RUB,0.0893,0.09047
12.04.2019,Cuma,14.04.2019,Pazar,IRR,0.01369,0.01387
12.04.2019,Cuma,14.04.2019,Pazar,CNY,0.85669,0.86789
12.04.2019,Cuma,14.04.2019,Pazar,PKR,0.04059,0.04112
12.04.2019,Cuma,14.04.2019,Pazar,QAR,1.5792,1.5999
12.04.2019,Cuma,15.04.2019,Pazartesi,USD,5.7827,5.7931
12.04.2019,Cuma,15.04.2019,Pazartesi,AUD,4.1254,4.1523
12.04.2019,Cuma,15.04.2019,Pazartesi,DKK,0.87421,0.87851
12.04.2019,Cuma,15.04.2019,Pazartesi,EUR,6.5359,6.5477
12.04.2019,Cuma,15.04.2019,Pazartesi,GBP,7.547,7.5863
12.04.2019,Cuma,15.04.2019,Pazartesi,CHF,5.7609,5.7979
12.04.2019,Cuma,15.04.2019,Pazartesi,SEK,0.62088,0.62731
12.04.2019,Cuma,15.04.2019,Pazartesi,CAD,4.3274,4.3469
12.04.2019,Cuma,15.04.2019,Pazartesi,KWD,18.9031,19.1504
12.04.2019,Cuma,15.04.2019,Pazartesi,NOK,0.67797,0.68253
12.04.2019,Cuma,15.04.2019,Pazartesi,SAR,1.5419,1.5447
12.04.2019,Cuma,15.04.2019,Pazartesi,JPY,5.1546,5.1888
12.04.2019,Cuma,15.04.2019,Pazartesi,BGN,3.3229,3.3664
12.04.2019,Cuma,15.04.2019,Pazartesi,RON,1.3656,1.3835
12.04.2019,Cuma,15.04.2019,Pazartesi,RUB,0.0893,0.09047
12.04.2019,Cuma,15.04.2019,Pazartesi,IRR,0.01369,0.01387
12.04.2019,Cuma,15.04.2019,Pazartesi,CNY,0.85669,0.86789
12.04.2019,Cuma,15.04.2019,Pazartesi,PKR,0.04059,0.04112
12.04.2019,Cuma,15.04.2019,Pazartesi,QAR,1.5792,1.5999
15.04.2019,Pazartesi,16.04.2019,Sali,USD,5.7852,5.7956
15.04.2019,Pazartesi,16.04.2019,Sali,AUD,4.1395,4.1665
15.04.2019,Pazartesi,16.04.2019,Sali,DKK,0.87552,0.87982
15.04.2019,Pazartesi,16.04.2019,Sali,EUR,6.5449,6.5567
15.04.2019,Pazartesi,16.04.2019,Sali,GBP,7.5655,7.6049
15.04.2019,Pazartesi,16.04.2019,Sali,CHF,5.7588,5.7957
15.04.2019,Pazartesi,16.04.2019,Sali,SEK,0.62254,0.62898
15.04.2019,Pazartesi,16.04.2019,Sali,CAD,4.3335,4.3531
15.04.2019,Pazartesi,16.04.2019,Sali,KWD,18.9198,19.1674
15.04.2019,Pazartesi,16.04.2019,Sali,NOK,0.67948,0.68404
15.04.2019,Pazartesi,16.04.2019,Sali,SAR,1.5426,1.5454
15.04.2019,Pazartesi,16.04.2019,Sali,JPY,5.1558,5.1899
15.04.2019,Pazartesi,16.04.2019,Sali,BGN,3.3275,3.3711
15.04.2019,Pazartesi,16.04.2019,Sali,RON,1.3668,1.3847
15.04.2019,Pazartesi,16.04.2019,Sali,RUB,0.08952,0.09069
15.04.2019,Pazartesi,16.04.2019,Sali,IRR,0.0137,0.01388
15.04.2019,Pazartesi,16.04.2019,Sali,CNY,0.85784,0.86906
15.04.2019,Pazartesi,16.04.2019,Sali,PKR,0.04061,0.04114
15.04.2019,Pazartesi,16.04.2019,Sali,QAR,1.58,1.6006
16.04.2019,Sali,17.04.2019,Carsamba,USD,5.7892,5.7996
16.04.2019,Sali,17.04.2019,Carsamba,AUD,4.1298,4.1567
16.04.2019,Sali,17.04.2019,Carsamba,DKK,0.87572,0.88003
16.04.2019,Sali,17.04.2019,Carsamba,EUR,6.5442,6.556
16.04.2019,Sali,17.04.2019,Carsamba,GBP,7.5635,7.6029
16.04.2019,Sali,17.04.2019,Carsamba,CHF,5.7473,5.7843
16.04.2019,Sali,17.04.2019,Carsamba,SEK,0.62242,0.62886
16.04.2019,Sali,17.04.2019,Carsamba,CAD,4.3188,4.3383
16.04.2019,Sali,17.04.2019,Carsamba,KWD,18.9352,19.183
16.04.2019,Sali,17.04.2019,Carsamba,NOK,0.68036,0.68493
16.04.2019,Sali,17.04.2019,Carsamba,SAR,1.5437,1.5465
16.04.2019,Sali,17.04.2019,Carsamba,JPY,5.1612,5.1954
16.04.2019,Sali,17.04.2019,Carsamba,BGN,3.3272,3.3708
16.04.2019,Sali,17.04.2019,Carsamba,RON,1.3669,1.3848
16.04.2019,Sali,17.04.2019,Carsamba,RUB,0.08954,0.09071
16.04.2019,Sali,17.04.2019,Carsamba,IRR,0.01371,0.01389
16.04.2019,Sali,17.04.2019,Carsamba,CNY,0.85814,0.86936
16.04.2019,Sali,17.04.2019,Carsamba,PKR,0.04064,0.04117
16.04.2019,Sali,17.04.2019,Carsamba,QAR,1.581,1.6017
17.04.2019,Carsamba,18.04.2019,Persembe,USD,5.7427,5.7531
17.04.2019,Carsamba,18.04.2019,Persembe,AUD,4.1229,4.1498
17.04.2019,Carsamba,18.04.2019,Persembe,DKK,0.86878,0.87305
17.04.2019,Carsamba,18.04.2019,Persembe,EUR,6.4952,6.5069
17.04.2019,Carsamba,18.04.2019,Persembe,GBP,7.4799,7.5189
17.04.2019,Carsamba,18.04.2019,Persembe,CHF,5.6832,5.7197
17.04.2019,Carsamba,18.04.2019,Persembe,SEK,0.61954,0.62596
17.04.2019,Carsamba,18.04.2019,Persembe,CAD,4.3038,4.3232
17.04.2019,Carsamba,18.04.2019,Persembe,KWD,18.7815,19.0273
17.04.2019,Carsamba,18.04.2019,Persembe,NOK,0.67626,0.68081
17.04.2019,Carsamba,18.04.2019,Persembe,SAR,1.5313,1.5341
17.04.2019,Carsamba,18.04.2019,Persembe,JPY,5.1151,5.1489
17.04.2019,Carsamba,18.04.2019,Persembe,BGN,3.3024,3.3457
17.04.2019,Carsamba,18.04.2019,Persembe,RON,1.3567,1.3745
17.04.2019,Carsamba,18.04.2019,Persembe,RUB,0.08929,0.09046
17.04.2019,Carsamba,18.04.2019,Persembe,IRR,0.0136,0.01377
17.04.2019,Carsamba,18.04.2019,Persembe,CNY,0.85355,0.86472
17.04.2019,Carsamba,18.04.2019,Persembe,PKR,0.04031,0.04084
17.04.2019,Carsamba,18.04.2019,Persembe,QAR,1.5684,1.5889
18.04.2019,Persembe,19.04.2019,Cuma,USD,5.8094,5.8199
18.04.2019,Persembe,19.04.2019,Cuma,AUD,4.1534,4.1805
18.04.2019,Persembe,19.04.2019,Cuma,DKK,0.87522,0.87952
18.04.2019,Persembe,19.04.2019,Cuma,EUR,6.5445,6.5563
18.04.2019,Persembe,19.04.2019,Cuma,GBP,7.5517,7.591
18.04.2019,Persembe,19.04.2019,Cuma,CHF,5.7342,5.771
18.04.2019,Persembe,19.04.2019,Cuma,SEK,0.62202,0.62846
18.04.2019,Persembe,19.04.2019,Cuma,CAD,4.3397,4.3593
18.04.2019,Persembe,19.04.2019,Cuma,KWD,18.9973,19.2459
18.04.2019,Persembe,19.04.2019,Cuma,NOK,0.67965,0.68422
18.04.2019,Persembe,19.04.2019,Cuma,SAR,1.5491,1.5519
18.04.2019,Persembe,19.04.2019,Cuma,JPY,5.1794,5.2137
18.04.2019,Persembe,19.04.2019,Cuma,BGN,3.3274,3.3709
18.04.2019,Persembe,19.04.2019,Cuma,RON,1.3665,1.3844
18.04.2019,Persembe,19.04.2019,Cuma,RUB,0.09025,0.09143
18.04.2019,Persembe,19.04.2019,Cuma,IRR,0.01375,0.01393
18.04.2019,Persembe,19.04.2019,Cuma,CNY,0.86175,0.87303
18.04.2019,Persembe,19.04.2019,Cuma,PKR,0.04078,0.04131
18.04.2019,Persembe,19.04.2019,Cuma,QAR,1.5866,1.6074
19.04.2019,Cuma,20.04.2019,Cumartesi,USD,5.7921,5.8025
19.04.2019,Cuma,20.04.2019,Cumartesi,AUD,4.1335,4.1604
19.04.2019,Cuma,20.04.2019,Cumartesi,DKK,0.87101,0.87529
19.04.2019,Cuma,20.04.2019,Cumartesi,EUR,6.5133,6.525
19.04.2019,Cuma,20.04.2019,Cumartesi,GBP,7.5178,7.557
19.04.2019,Cuma,20.04.2019,Cumartesi,CHF,5.7013,5.7379
19.04.2019,Cuma,20.04.2019,Cumartesi,SEK,0.62044,0.62687
19.04.2019,Cuma,20.04.2019,Cumartesi,CAD,4.3261,4.3456
19.04.2019,Cuma,20.04.2019,Cumartesi,KWD,18.9382,19.1861
19.04.2019,Cuma,20.04.2019,Cumartesi,NOK,0.67945,0.68402
19.04.2019,Cuma,20.04.2019,Cumartesi,SAR,1.5445,1.5473
19.04.2019,Cuma,20.04.2019,Cumartesi,JPY,5.1626,5.1968
19.04.2019,Cuma,20.04.2019,Cumartesi,BGN,3.3115,3.3548
19.04.2019,Cuma,20.04.2019,Cumartesi,RON,1.3607,1.3785
19.04.2019,Cuma,20.04.2019,Cumartesi,RUB,0.09007,0.09125
19.04.2019,Cuma,20.04.2019,Cumartesi,IRR,0.01371,0.01389
19.04.2019,Cuma,20.04.2019,Cumartesi,CNY,0.85908,0.87032
19.04.2019,Cuma,20.04.2019,Cumartesi,PKR,0.04065,0.04119
19.04.2019,Cuma,20.04.2019,Cumartesi,QAR,1.5819,1.6026
19.04.2019,Cuma,21.04.2019,Pazar,USD,5.7921,5.8025
19.04.2019,Cuma,21.04.2019,Pazar,AUD,4.1335,4.1604
19.04.2019,Cuma,21.04.2019,Pazar,DKK,0.87101,0.87529
19.04.2019,Cuma,21.04.2019,Pazar,EUR,6.5133,6.525
19.04.2019,Cuma,21.04.2019,Pazar,GBP,7.5178,7.557
19.04.2019,Cuma,21.04.2019,Pazar,CHF,5.7013,5.7379
19.04.2019,Cuma,21.04.2019,Pazar,SEK,0.62044,0.62687
19.04.2019,Cuma,21.04.2019,Pazar,CAD,4.3261,4.3456
19.04.2019,Cuma,21.04.2019,Pazar,KWD,18.9382,19.1861
19.04.2019,Cuma,21.04.2019,Pazar,NOK,0.67945,0.68402
19.04.2019,Cuma,21.04.2019,Pazar,SAR,1.5445,1.5473
19.04.2019,Cuma,21.04.2019,Pazar,JPY,5.1626,5.1968
19.04.2019,Cuma,21.04.2019,Pazar,BGN,3.3115,3.3548
19.04.2019,Cuma,21.04.2019,Pazar,RON,1.3607,1.3785
19.04.2019,Cuma,21.04.2019,Pazar,RUB,0.09007,0.09125
19.04.2019,Cuma,21.04.2019,Pazar,IRR,0.01371,0.01389
19.04.2019,Cuma,21.04.2019,Pazar,CNY,0.85908,0.87032
19.04.2019,Cuma,21.04.2019,Pazar,PKR,0.04065,0.04119
19.04.2019,Cuma,21.04.2019,Pazar,QAR,1.5819,1.6026
19.04.2019,Cuma,22.04.2019,Pazartesi,USD,5.7921,5.8025
19.04.2019,Cuma,22.04.2019,Pazartesi,AUD,4.1335,4.1604
19.04.2019,Cuma,22.04.2019,Pazartesi,DKK,0.87101,0.87529
19.04.2019,Cuma,22.04.2019,Pazartesi,EUR,6.5133,6.525
19.04.2019,Cuma,22.04.2019,Pazartesi,GBP,7.5178,7.557
19.04.2019,Cuma,22.04.2019,Pazartesi,CHF,5.7013,5.7379
19.04.2019,Cuma,22.04.2019,Pazartesi,SEK,0.62044,0.62687
19.04.2019,Cuma,22.04.2019,Pazartesi,CAD,4.3261,4.3456
19.04.2019,Cuma,22.04.2019,Pazartesi,KWD,18.9382,19.1861
19.04.2019,Cuma,22.04.2019,Pazartesi,NOK,0.67945,0.68402
19.04.2019,Cuma,22.04.2019,Pazartesi,SAR,1.5445,1.5473
19.04.2019,Cuma,22.04.2019,Pazartesi,JPY,5.1626,5.1968
19.04.2019,Cuma,22.04.2019,Pazartesi,BGN,3.3115,3.3548
19.04.2019,Cuma,22.04.2019,Pazartesi,RON,1.3607,1.3785
19.04.2019,Cuma,22.04.2019,Pazartesi,RUB,0.09007,0.09125
19.04.2019,Cuma,22.04.2019,Pazartesi,IRR,0.01371,0.01389
19.04.2019,Cuma,22.04.2019,Pazartesi,CNY,0.85908,0.87032
19.04.2019,Cuma,22.04.2019,Pazartesi,PKR,0.04065,0.04119
19.04.2019,Cuma,22.04.2019,Pazartesi,QAR,1.5819,1.6026
22.04.2019,Pazartesi,23.04.2019,Sali,USD,5.8253,5.8358
22.04.2019,Pazartesi,23.04.2019,Sali,AUD,4.1479,4.1749
22.04.2019,Pazartesi,23.04.2019,Sali,DKK,0.87615,0.88045
22.04.2019,Pazartesi,23.04.2019,Sali,EUR,6.5519,6.5637
22.04.2019,Pazartesi,23.04.2019,Sali,GBP,7.5552,7.5946
22.04.2019,Pazartesi,23.04.2019,Sali,CHF,5.7278,5.7645
22.04.2019,Pazartesi,23.04.2019,Sali,SEK,0.62338,0.62984
22.04.2019,Pazartesi,23.04.2019,Sali,CAD,4.3543,4.374
22.04.2019,Pazartesi,23.04.2019,Sali,KWD,19.0422,19.2914
22.04.2019,Pazartesi,23.04.2019,Sali,NOK,0.68354,0.68813
22.04.2019,Pazartesi,23.04.2019,Sali,SAR,1.5534,1.5562
22.04.2019,Pazartesi,23.04.2019,Sali,JPY,5.1925,5.2269
22.04.2019,Pazartesi,23.04.2019,Sali,BGN,3.3311,3.3747
22.04.2019,Pazartesi,23.04.2019,Sali,RON,1.3691,1.387
22.04.2019,Pazartesi,23.04.2019,Sali,RUB,0.0908,0.09198
22.04.2019,Pazartesi,23.04.2019,Sali,IRR,0.01379,0.01397
22.04.2019,Pazartesi,23.04.2019,Sali,CNY,0.86302,0.87432
22.04.2019,Pazartesi,23.04.2019,Sali,PKR,0.04089,0.04143
22.04.2019,Pazartesi,23.04.2019,Sali,QAR,1.591,1.6118
22.04.2019,Pazartesi,24.04.2019,Carsamba,USD,5.8253,5.8358
22.04.2019,Pazartesi,24.04.2019,Carsamba,AUD,4.1479,4.1749
22.04.2019,Pazartesi,24.04.2019,Carsamba,DKK,0.87615,0.88045
22.04.2019,Pazartesi,24.04.2019,Carsamba,EUR,6.5519,6.5637
22.04.2019,Pazartesi,24.04.2019,Carsamba,GBP,7.5552,7.5946
22.04.2019,Pazartesi,24.04.2019,Carsamba,CHF,5.7278,5.7645
22.04.2019,Pazartesi,24.04.2019,Carsamba,SEK,0.62338,0.62984
22.04.2019,Pazartesi,24.04.2019,Carsamba,CAD,4.3543,4.374
22.04.2019,Pazartesi,24.04.2019,Carsamba,KWD,19.0422,19.2914
22.04.2019,Pazartesi,24.04.2019,Carsamba,NOK,0.68354,0.68813
22.04.2019,Pazartesi,24.04.2019,Carsamba,SAR,1.5534,1.5562
22.04.2019,Pazartesi,24.04.2019,Carsamba,JPY,5.1925,5.2269
22.04.2019,Pazartesi,24.04.2019,Carsamba,BGN,3.3311,3.3747
22.04.2019,Pazartesi,24.04.2019,Carsamba,RON,1.3691,1.387
22.04.2019,Pazartesi,24.04.2019,Carsamba,RUB,0.0908,0.09198
22.04.2019,Pazartesi,24.04.2019,Carsamba,IRR,0.01379,0.01397
22.04.2019,Pazartesi,24.04.2019,Carsamba,CNY,0.86302,0.87432
22.04.2019,Pazartesi,24.04.2019,Carsamba,PKR,0.04089,0.04143
22.04.2019,Pazartesi,24.04.2019,Carsamba,QAR,1.591,1.6118
24.04.2019,Carsamba,25.04.2019,Persembe,USD,5.8598,5.8703
24.04.2019,Carsamba,25.04.2019,Persembe,AUD,4.1168,4.1436
24.04.2019,Carsamba,25.04.2019,Persembe,DKK,0.87868,0.883
24.04.2019,Carsamba,25.04.2019,Persembe,EUR,6.5706,6.5824
24.04.2019,Carsamba,25.04.2019,Persembe,GBP,7.5675,7.607
24.04.2019,Carsamba,25.04.2019,Persembe,CHF,5.739,5.7759
24.04.2019,Carsamba,25.04.2019,Persembe,SEK,0.62295,0.6294
24.04.2019,Carsamba,25.04.2019,Persembe,CAD,4.3502,4.3698
24.04.2019,Carsamba,25.04.2019,Persembe,KWD,19.1493,19.3999
24.04.2019,Carsamba,25.04.2019,Persembe,NOK,0.68184,0.68643
24.04.2019,Carsamba,25.04.2019,Persembe,SAR,1.5625,1.5654
24.04.2019,Carsamba,25.04.2019,Persembe,JPY,5.2268,5.2615
24.04.2019,Carsamba,25.04.2019,Persembe,BGN,3.3406,3.3843
24.04.2019,Carsamba,25.04.2019,Persembe,RON,1.3736,1.3916
